Ids,Molecular Weight,No. of Hydrogen Bond Donors,No. of Hydrogen Bond Acceptors,TPSA,No. of Rotatable Bonds,C Ratio,N Ratio,NO Ratio,Hetero Ratio,Halogen Ratio,Number of Rings,Number of Aromatic Rings,Number of Rings (size 3),Number of Rings (size 4),Number of Rings (size 5),Number of Rings (size 6),Log(BCF),Log(Koc),Parachor,Index of Refraction,Surface Tension,Density,Polarizability,LogS (pH = 7.40),LogP,LogD (pH = 7.40),LogSw|LogSw,LogSw|pH,pKa(Acid)|pKa,pKa(Base)|pKa,Neutral form (pH = 7.40),Negative form (pH = 7.40),Positive form (pH = 7.40),Total energy (VAMP Electrostatics),Electronic energy (VAMP Electrostatics),Heat of formation (VAMP Electrostatics),HOMO eigenvalue (VAMP Electrostatics),LUMO eigenvalue (VAMP Electrostatics),Molecular surface area (VAMP Electrostatics),Mean polarizability (VAMP Electrostatics)
DB00900,0.042772858,0.0273972603,0.0608695652,0.0466343299,0.0132450331,0.5681818182,0.32,0.5125,0.476744186,0,0.1875,0.1111111111,0,0,0.25,0.1,0.3540648601,0.3538175047,0.0793973873,0.6105263158,0.4401461694,0.5268817204,0.0977970628,0.8074141049,0.5966610211,0.6257293693,0.8139114724,0.6584659913,0.6359875905,0.5399841647,1,0,0,0.9557062588,0.985773512,0.8385693149,0.3598696873,0.6956751428,0.0406165897,0.0484257179
DB00301,0.0917268169,0.0273972603,0.0695652174,0.0725422909,0.0264900662,0.6136363636,0.1333333333,0.3375,0.3488372093,0.095890411,0.25,0.2222222222,0,0.5,0.25,0.1,0.4864504665,0.486654252,0.2018997091,0.4736842105,0.4263482863,0.4408602151,0.2060525145,0.9104882459,0.6837648197,0.6221172548,0.6495031617,0.2800289436,0.2223371251,0.2019002375,0,1,0,0.9112148224,0.963946179,0.8279851472,0.3129930801,0.6553777782,0.0771761086,0.0909094477
DB01339,0.1151106323,0,0.052173913,0.0293448386,0.0397350993,0.8636363636,0.0666666667,0.1875,0.1744186047,0,0.375,0,0,0,0.125,0.5,0.4593513994,0.4593420236,0.1911995879,0.4237723495,0.3083341598,0.3033679323,0.1979826771,0.5967450271,0.6523106702,0.6651847735,0.5356820235,0.7279305355,1,0.746634996,0.03,0,0.97,0.8964601088,0.9396437554,0.7877427776,0.3367304034,0.5789736596,0.1204122701,0.1440019045
DB00415,0.0682305362,0.0547945205,0.0608695652,0.0725370358,0.0264900662,0.6590909091,0.1733333333,0.3625,0.3837209302,0,0.1875,0.1111111111,0,0.5,0.125,0.1,0.4446912483,0.4444444444,0.1635801954,0.4842105263,0.4094632056,0.3655913978,0.1700600801,0.8336347197,0.6436002903,0.5871075299,0.7497741644,0.3878437048,0.2223371251,0.6654790182,0,0.9,0,0.9364273444,0.9740199821,0.8289843345,0.3430693671,0.7087970146,0.0633223508,0.0753362123
DB06196,0.2830642785,0.301369863,0.2782608696,0.2900640605,0.1986754967,0.625,0.28,0.4375,0.4186046512,0,0.4375,0.2222222222,0,0,0.5,0.3,0.3611728121,0.3612662942,0.6401841873,0.5473684211,0.4299395161,0.4408602151,0.6976524255,0.6329113924,0.5540769417,0.4451236455,0.6160794941,0.8523878437,0.2592209583,0.9315122724,0,0,1,0.7281020551,0.8094922311,0.7410013572,0.4204568955,0.7048518616,0.2754746049,0.2986079089
DB00649,0.0400691887,0.0273972603,0.052173913,0.0414474825,0.0132450331,0.6136363636,0.1733333333,0.475,0.4418604651,0,0.125,0,0,0,0.125,0.1,0.3700577521,0.3699565487,0.0908534788,0.3684210526,0.2785408266,0.3172043011,0.0904539386,0.7513562387,0.6046455359,0.6348985829,0.7579042457,0.4688856729,0.4674250259,0,0.99,0.01,0,0.9572273807,0.9866668864,0.80771244,0.2797959448,0.7024929261,0.0392950789,0.0438961041
DB00880,0.056156246,0.0410958904,0.0608695652,0.0711812033,0.0066225166,0.3636363636,0.24,0.5125,0.6162790698,0.0821917808,0.125,0.1111111111,0,0,0,0.2,0.3927143492,0.3929236499,0.0940928833,0.6105263158,0.5495211694,0.6827956989,0.1080329328,0.595840868,0.6203726107,0.6476799111,0.5853658537,0.4696092619,0.4698379869,0,0.65,0.35,0,0.9489824517,0.9852365086,0.8268347913,0.1833840361,0.5443856372,0.0396751354,0.0496551935
DB00352,0.0272436294,0.0547945205,0.0434782609,0.0584269191,0,0.4090909091,0.6,0.5625,0.6395348837,0,0.125,0.1111111111,0,0,0.125,0.1,0.3936028432,0.3935443824,0.0384780082,0.8947368421,0.5626260081,0.6989247312,0.0641967067,0.6320072333,0.6240019356,0.6571269797,0.6386630533,0.5680173661,0.5504998276,0.4829770388,1,0,0,0.9770339776,0.993596182,0.8894903793,0.446915893,0.6426037447,0.0243981024,0.0351546379
DB00495,0.0497479649,0.0273972603,0.0782608696,0.0573811413,0.0198675497,0.5,0.3466666667,0.5875,0.5465116279,0,0.125,0,0,0,0.125,0.1,0.3811639271,0.3811297331,0.1911995879,0.4237723495,0.3083341598,0.3033679323,0.1979826771,0.8074141049,0.6186789257,0.6510141706,0.8139114724,0.4493487699,0.4705274043,0,0.99,0.01,0,0.9468357039,0.9826790612,0.8419980931,0.2680891544,0.6623233667,0.0474634208,0.0523668832
DB00943,0.0371473365,0.0410958904,0.052173913,0.0463242752,0.0132450331,0.5795454545,0.2666666667,0.5,0.4651162791,0,0.125,0,0,0,0.125,0.1,0.3549533541,0.3550589696,0.0748983689,0.4947368421,0.3675025202,0.4301075269,0.0840008901,0.8607594937,0.5937575611,0.6223951098,0.8672086721,0.6982633864,0.6359875905,0.5645288994,1,0,0,0.9609649973,0.9877811026,0.8190653972,0.3035369675,0.7004389144,0.0379601202,0.0429497423
DB01400,0.0398622523,0,0.0347826087,0.015523756,0.0198675497,0.75,0.1733333333,0.3125,0.2906976744,0,0.0625,0.1111111111,0,0,0,0.1,0.2967569969,0.2967101179,0.1911995879,0.4237723495,0.3083341598,0.3033679323,0.1979826771,0.7830018083,0.5538349867,0.5765490414,0.7895212285,0.5658465991,1,0.3289786223,1,0,0,0.9620141539,0.9865594283,0.8583300309,0.3692582183,0.5595315744,0.0468560312,0.051172274
DB00550,0.0279274193,0.0273972603,0.0260869565,0.0384783146,0.0132450331,0.625,0.24,0.3375,0.4186046512,0,0.0625,0,0,0,0,0.1,0.4451354953,0.4450651769,0.0718897546,0.4,0.2872353831,0.247311828,0.0744882065,0.7332730561,0.6319864505,0.6629619339,0.72899729,0.4204052098,0.4012409514,0.3190815519,0.76,0.24,0,0.9765887016,0.9932236955,0.8397489868,0.3481554079,0.6491066222,0.0304360343,0.036744387
DB00261,0.0472399855,0.0136986301,0.0347826087,0.0234905854,0,0.6136363636,0.2533333333,0.3125,0.2906976744,0.1780821918,0.1875,0.1111111111,0,0,0.125,0.2,0.4371390493,0.4369956549,0.0830399795,0.6,0.3655493952,0.5376344086,0.1064196707,0.4448462929,0.6706992499,0.7107529869,0.4516711834,0.5658465991,0.5446397794,0.4489311164,1,0,0,0.9584826054,0.9880837188,0.8629998163,0.3885255859,0.6546851731,0.0371879349,0.0519128445
DB00414,0.0626050146,0.0273972603,0.052173913,0.052930017,0.0264900662,0.6704545455,0.12,0.3375,0.3720930233,0,0.125,0.1111111111,0,0,0,0.2,0.4815637494,0.4816883923,0.1565563879,0.3789473684,0.2924647177,0.2849462366,0.154094348,0.8155515371,0.6769900798,0.6629619339,0.6549232159,0.3133140376,0.2881764909,0.3289786223,0,1,0,0.9416729117,0.9788885105,0.8023418019,0.241695122,0.6006532739,0.0614878838,0.0685930748
DB00939,0.056250717,0.0273972603,0.0260869565,0.0259237265,0.0198675497,0.7386363636,0.0666666667,0.2,0.1860465116,0.1506849315,0.125,0.2222222222,0,0,0,0.2,0.6241670369,0.6244568591,0.1272682783,0.4631578947,0.3005922379,0.3440860215,0.1418558077,0.7522603978,0.7665134285,0.7357599333,0.5465221319,0.3639652677,0.2619786281,0.2165479018,0,1,0,0.9506622848,0.9837459318,0.8289394695,0.3761629193,0.6856312599,0.0484265201,0.0616749608
CID10220503,0.0448174798,0.0136986301,0.0260869565,0.0201430456,0.0264900662,0.8409090909,0.08,0.2125,0.1976744186,0,0.1875,0.1111111111,0.3333333333,0,0.125,0.1,0.4580186584,0.4581005587,0.1241762458,0.3578947368,0.238344254,0.1989247312,0.1253337784,0.575045208,0.6738446649,0.7143651014,0.5817524842,0.5658465991,0.704584626,0.3768804434,1,0,0,0.9590514738,0.9855579758,0.833927597,0.3345324195,0.7237945852,0.051510077,0.0583342002
DB00393,0.0837575155,0.0136986301,0.0782608696,0.0644756134,0.0662251656,0.6931818182,0.0933333333,0.375,0.3488372093,0,0.125,0.1111111111,0,0,0,0.2,0.5290981786,0.5288640596,0.2151159234,0.3368421053,0.2176789315,0.2311827957,0.2101691144,0.4330922242,0.7207839342,0.7682689636,0.4399277326,0.5658465991,1,0.5055423595,1,0,0,0.9151187552,0.9632187503,0.7884313253,0.3463788848,0.6350442988,0.08453781,0.0904755394
DB01101,0.0704663492,0.0410958904,0.0782608696,0.0634245805,0.0463576159,0.5795454545,0.16,0.45,0.4186046512,0.0547945205,0.125,0,0,0,0.125,0.1,0.4318080853,0.4314090627,0.1471718469,0.4,0.2644279234,0.3817204301,0.1532599021,0.8074141049,0.6370675054,0.6268407891,0.6684733514,0.3610709117,0.3247156153,0.465162312,0.01,0.99,0,0.9225028813,0.9730713859,0.758585647,0.3020515238,0.6235700729,0.0691377413,0.0723475441
DB02925,0.0711523884,0.0410958904,0.0608695652,0.0621738514,0.0331125828,0.6704545455,0.1066666667,0.35,0.3720930233,0,0.1875,0.2222222222,0,0,0.125,0.2,0.4637938694,0.4636871508,0.1687215336,0.4421052632,0.337890625,0.3440860215,0.1751780151,0.8544303797,0.6886039197,0.6499027508,0.6377597109,0.3408104197,0.4905205102,0.567695962,0,1,0,0.9326763419,0.9735230096,0.8103763633,0.3353480917,0.6155384817,0.0652540243,0.0758476596
DB00767,0.0806219789,0,0.0608695652,0.0358980288,0.0463576159,0.7613636364,0.0933333333,0.3,0.2790697674,0,0.1875,0.1111111111,0,0,0,0.3,0.4802310084,0.4798261949,0.2179577014,0.3578947368,0.2504410282,0.2204301075,0.2140075656,0.6600361664,0.6895717397,0.7318699639,0.6648599819,0.6816208394,1,0.6389548694,0.96,0,0.04,0.9221412516,0.9656073152,0.7858473763,0.3921159871,0.7489436237,0.0845759447,0.0948330749
CID2528,0.130880537,0.0273972603,0.052173913,0.0455675315,0.0198675497,0.5454545455,0.1333333333,0.3625,0.3372093023,0.1917808219,0.0625,0.1111111111,0,0,0,0.1,0.4384717903,0.4388578523,0.1758482235,0.5789473684,0.4204889113,0.9139784946,0.2036048064,0.8372513562,0.6849745947,0.6396221173,0.7000903342,0.2344428365,0.1664943123,0.2660332542,0,1,0,0.9360976912,0.9793678479,0.8272108083,0.2372922968,0.6056997013,0.0630209051,0.0823069158
CID23667529,0.1277247566,0.0410958904,0.052173913,0.0501868211,0.0198675497,0.5227272727,0.1333333333,0.375,0.3488372093,0.2054794521,0.0625,0.1111111111,0,0,0,0.1,0.3864948912,0.3867163253,0.1664692437,0.5684210526,0.4192918347,0.9462365591,0.1917556742,0.8625678119,0.6634406,0.6148930258,0.7199638663,0.2185238784,0.1651154774,0.2842438638,0,1,0,0.9386521112,0.9813227027,0.8249923359,0.2394820698,0.6091396911,0.0579800643,0.0778456915
DB01003,0.0949883148,0.0410958904,0.0956521739,0.0871779241,0.0529801325,0.6704545455,0,0.4,0.3720930233,0,0.25,0.2222222222,0,0,0,0.4,0.4762327854,0.4767225326,0.2103388445,0.4842105263,0.4640877016,0.4516129032,0.2124499332,0.9412296564,0.66440842,0.5715476521,0.647696477,0.2626628075,0.2051016891,0,0,1,0,0.8988902974,0.9626604963,0.729971134,0.3068382742,0.6192712801,0.0793308121,0.0940292752
DB00225,0.0839801971,0.0684931507,0.1130434783,0.0944983683,0.1059602649,0.5227272727,0.2266666667,0.5625,0.523255814,0,0,0,0,0,0,0,0.4011550422,0.4009931719,0.2120961867,0.3473684211,0.3443800403,0.3064516129,0.1906430797,0.9457504521,0.6056133559,0.5109752709,0.9521228546,0.2966714906,0.2140641158,0.7652414885,0,0,1,0.9094160153,0.964810297,0.7327917424,0.3059187482,0.7974253826,0.0878405573,0.0832373838
DB01048,0.0540418956,0.0547945205,0.0608695652,0.0535396161,0.0264900662,0.6590909091,0.3866666667,0.4125,0.3837209302,0,0.25,0.2222222222,0.3333333333,0,0.25,0.1,0.4233673923,0.4233395407,0.1076872598,0.6736842105,0.4465095766,0.5,0.1388518024,0.5913200723,0.6527945802,0.6901917199,0.5980126468,0.6259044863,0.6504653568,0.5882818686,0.99,0,0.01,0.9496868315,0.9813708644,0.893456869,0.4284960485,0.7583354272,0.0554535325,0.0656102027
DB00733,0.0204889548,0.0136986301,0.0260869565,0.019165585,0.0066225166,0.6931818182,0.2666666667,0.375,0.3488372093,0,0.0625,0.1111111111,0,0,0,0.1,0.2674366948,0.2675356921,0.1911995879,0.4237723495,0.3083341598,0.3033679323,0.1979826771,0.8128390597,0.5473022018,0.5748819116,0.810298103,0.3907380608,0.4133057566,0,0.79,0.21,0,0.980067123,0.9944294442,0.8682233901,0.3094615986,0.4305205245,0.0251412421,0.0283692984
DB00140,0.0742924237,0.0684931507,0.0869565217,0.0814813258,0.0331125828,0.6136363636,0.2,0.4625,0.4302325581,0,0.1875,0.1111111111,0,0,0,0.3,0.330964016,0.3308504035,0.1513455346,0.5368421053,0.3840095766,0.4677419355,0.1726190476,0.5433996383,0.5932736511,0.6218393998,0.5501355014,0.5542691751,0.4791451224,0.3091844814,0.99,0,0.01,0.9233080768,0.9705655514,0.7789919014,0.3366609269,0.570647468,0.0681167047,0.0803608309
DB04931,0.3600648701,0.3561643836,0.347826087,0.3378965679,0.3377483444,0.6477272727,0.24,0.425,0.3953488372,0,0.375,0.5555555556,0,0,0.375,0.3,0.3718347401,0.3718187461,0.8562621999,0.4736842105,0.3488533266,0.3655913978,0.9038718291,0.6464737794,0.5550447617,0.4792998055,0.5257452575,0.7438494935,0.2909341606,0.923594616,0,0,1,0.6478554325,0.739032629,0.6558487108,0.3988098224,0.7200764613,0.3585995222,0.3741820748
DB00493,0.0920867064,0.0547945205,0.1043478261,0.1193185103,0.0529801325,0.5,0.2266666667,0.5,0.5465116279,0,0.1875,0.1111111111,0,0.5,0.125,0.1,0.4393602843,0.4394785847,0.1792155358,0.5894736842,0.4528099798,0.5483870968,0.2053849577,0.9421338156,0.6305347205,0.5601555988,0.7064137308,0.2532561505,0.229920717,0.4631828979,0,1,0,0.9111162747,0.9666922582,0.8222501371,0.3686485395,0.644220847,0.0796044545,0.0912294893
DB01061,0.0934407903,0.0547945205,0.0956521739,0.0911508285,0.0331125828,0.6136363636,0.2133333333,0.425,0.4418604651,0,0.25,0.1111111111,0,0.5,0.25,0.1,0.3873833852,0.3873370577,0.2175934422,0.5052631579,0.4680569556,0.4193548387,0.2235758789,0.9421338156,0.6336801355,0.5648791331,0.7208672087,0.2380607815,0.2223371251,0.3701504355,0.76,0,0.24,0.9097677605,0.9622299858,0.8183883837,0.3299351505,0.6994065762,0.0862326322,0.0973761711
DB01150,0.0772322704,0.0684931507,0.0695652174,0.0831682336,0.0331125828,0.6590909091,0.1466666667,0.375,0.3837209302,0,0.1875,0.1111111111,0,0.5,0,0.2,0.4011550422,0.4009931719,0.1827330008,0.5263157895,0.4786416331,0.4032258065,0.1924788607,0.8499095841,0.6056133559,0.5482078355,0.7868112014,0.4073806078,0.2388831437,0.6797307997,0,0.84,0,0.9269452985,0.9720933641,0.8173904675,0.3021224439,0.6448546685,0.0714209801,0.0833492872
CID40073,0.0936702198,0.0821917808,0.0956521739,0.1183095187,0.0463576159,0.5568181818,0.2533333333,0.4375,0.488372093,0,0.25,0.2222222222,0,0.5,0.125,0.2,0.3851621502,0.3854748603,0.2135893714,0.6,0.7004158266,0.5161290323,0.2212950601,0.8806509946,0.598112751,0.5440400111,0.837398374,0.4117221418,0.2292312996,0.6797307997,0,0,1,0.9138312885,0.9655266759,0.8677518369,0.3318941171,0.6419860481,0.081148261,0.0972660414
DB00790,0.0725177189,0.0273972603,0.0608695652,0.0504180483,0.059602649,0.7272727273,0.1066666667,0.3375,0.3139534884,0,0.125,0,0,0,0.125,0.1,0.5126610395,0.5127250155,0.1988048961,0.3052631579,0.2242943548,0.1989247312,0.1838006231,0.9439421338,0.6958625696,0.6410113921,0.775971093,0.3748191027,0.2468114443,0.6203483769,0,0.99,0,0.9284146752,0.9686850884,0.7563986512,0.2830839879,0.8017371437,0.0794019318,0.0838428037
DB01414,0.0659609835,0.0273972603,0.0782608696,0.0851862168,0.0463576159,0.5454545455,0.1733333333,0.4875,0.5,0,0.125,0,0,0.5,0,0.1,0.4278098623,0.4276846679,0.1467464144,0.4421052632,0.4585433468,0.435483871,0.1410213618,0.9538878843,0.6135978708,0.5137538205,0.7958446251,0.2083936324,0.2302654257,0.3174980206,0,1,0,0.933557853,0.9778619093,0.7960677991,0.3092361158,0.6424598998,0.0597677692,0.064786074
DB00948,0.1110056435,0.0410958904,0.1130434783,0.1088764984,0.0397350993,0.5568181818,0.1866666667,0.45,0.488372093,0,0.25,0.1111111111,0,0.5,0.25,0.1,0.3589515771,0.3587833644,0.2503545271,0.5052631579,0.5018271169,0.4569892473,0.2537828215,0.9358047016,0.6157754658,0.5440400111,0.7145438121,0.2416787265,0.2223371251,0.32304038,0,1,0,0.8934804389,0.9541284518,0.7949441564,0.3064803349,0.5868402474,0.0976890929,0.1097032811
DB00730,0.0349047755,0.0136986301,0.0260869565,0.0366863035,0.0066225166,0.7045454545,0.28,0.2625,0.3372093023,0,0.1875,0.3333333333,0,0,0.25,0.1,0.4824522434,0.4823091248,0.0837212277,0.5473684211,0.3893649194,0.3387096774,0.0989096573,0.616636528,0.6786837648,0.7199222006,0.6233062331,0.5861070912,0.5012064805,0.530482977,1,0,0,0.9728561895,0.9916486138,0.8881529332,0.3726132115,0.6446681651,0.0304903605,0.0480857221
DB00806,0.0522379499,0,0.0608695652,0.0396817472,0.0331125828,0.6363636364,0.2666666667,0.4375,0.4069767442,0,0.125,0.1111111111,0,0,0.125,0.1,0.4095957352,0.4096834264,0.1248046625,0.4210526316,0.259702621,0.2903225806,0.1355140187,0.8408679928,0.6339220905,0.6685190331,0.84733514,0.5723589001,1,0.4156769596,1,0,0,0.948021248,0.9820386338,0.8334360534,0.3179849216,0.6879012948,0.0554857255,0.0600192472
DB01149,0.0953572015,0,0.0608695652,0.0271271592,0.0662251656,0.7613636364,0.2,0.2625,0.2441860465,0.0410958904,0.25,0.2222222222,0,0,0.125,0.3,0.5171035096,0.5170701428,0.2470317045,0.4210526316,0.2445816532,0.2419354839,0.2652425456,0.513562387,0.7198161142,0.7616004446,0.504968383,0.6591895803,1,0.698733175,0.62,0,0.38,0.9153467697,0.9628384992,0.883554247,0.3820778057,0.7315166456,0.0979192935,0.1116280688
CID39031,0.0828622906,0.0410958904,0.0782608696,0.091839255,0.0331125828,0.5681818182,0.0933333333,0.4125,0.476744186,0,0.1875,0.1111111111,0,0.5,0.125,0.1,0.3953798312,0.3954065798,0.1821963441,0.4947368421,0.4873991935,0.4623655914,0.1849132176,0.9457504521,0.6087587709,0.5076410114,0.7750677507,0.1714905933,0.1478800414,0.3178939034,0,1,0,0.9210485311,0.9695507537,0.782457957,0.2999342049,0.6061917257,0.0717523338,0.0814833448
CID23662401,0.0848889179,0.0273972603,0.0782608696,0.0927536537,0.0529801325,0.5909090909,0.1466666667,0.4,0.4534883721,0,0.1875,0.1111111111,0,0.5,0,0.2,0.4255886273,0.4258224705,0.1946756981,0.4947368421,0.4697580645,0.4247311828,0.1982643525,0.9448462929,0.6186789257,0.5482078355,0.8500451671,0.3162083936,0.2302654257,0.5736342043,0,1,0,0.9210381122,0.9711261724,0.8053061796,0.3200218463,0.6406818892,0.0746480261,0.0871037765
DB00423,0.0438997618,0.0410958904,0.052173913,0.0478272522,0.0463576159,0.6363636364,0.08,0.4375,0.4069767442,0,0.0625,0.1111111111,0,0,0,0.1,0.4171479343,0.417132216,0.1093945511,0.3368421053,0.2496219758,0.2580645161,0.1046951491,0.8372513562,0.6365835955,0.6715754376,0.8437217706,0.5470332851,0.5891072044,0.3392715756,1,0,0,0.9525548472,0.9855240127,0.7766333143,0.3693174989,0.7412402477,0.0460603305,0.0483475855
DB01046,0.0774639492,0.0273972603,0.0434782609,0.0440540441,0.0728476821,0.7386363636,0,0.2375,0.2209302326,0.095890411,0.125,0,0,0,0.125,0.1,0.4948911595,0.4953445065,0.2022166981,0.2842105263,0.2013608871,0.2150537634,0.1820761015,0.7920433996,0.6900556496,0.6607390942,0.57633243,0.3740955137,0.3026542572,0,0,1,0,0.91713251,0.96917497,0.7025611667,0.214031023,0.7792464187,0.0842644511,0.0827643279
DB00643,0.0560572764,0.0273972603,0.052173913,0.0441854232,0.0264900662,0.7272727273,0.1866666667,0.3375,0.3139534884,0,0.1875,0.3333333333,0,0,0.125,0.2,0.4944469125,0.4947237741,0.1372145014,0.5052631579,0.3619581653,0.3279569892,0.153482421,0.5162748644,0.6876360997,0.7302028341,0.5230352304,0.5817655572,0.5008617718,0.5819477435,0.99,0.01,0,0.9462531951,0.9818507383,0.8477728084,0.3421039145,0.6774260481,0.0514895768,0.0646377961
DB01607,0.0761076159,0.0410958904,0.0695652174,0.0933054459,0.0331125828,0.5795454545,0.1066666667,0.4,0.4651162791,0,0.1875,0.1111111111,0,0.5,0.25,0,0.4220346513,0.4220980757,0.1684128864,0.4947368421,0.4832409274,0.4569892473,0.1717846017,0.9493670886,0.6462617953,0.5507085301,0.7416440831,0.2178002894,0.2223371251,0.3258115598,0,1,0,0.9288684856,0.9731953075,0.7929140553,0.3559453478,0.690459446,0.0669770566,0.0777783238
DB01183,0.0632730594,0.0273972603,0.0434782609,0.0367861516,0.0132450331,0.7954545455,0.0533333333,0.2625,0.2441860465,0,0.3125,0.1111111111,0,0,0.125,0.4,0.4478009773,0.4481688392,0.1530111169,0.4947368421,0.3952872984,0.3548387097,0.1642189586,0.712477396,0.6578756351,0.6929702695,0.7145438121,0.6374819103,0.4539813857,0.66152019,0.77,0.01,0.21,0.9396479494,0.9744017814,0.8160664569,0.3437178446,0.711351753,0.0581895121,0.075285392
DB00578,0.0747512827,0.0410958904,0.0695652174,0.0784648613,0.0331125828,0.6363636364,0.1066666667,0.3875,0.4069767442,0,0.1875,0.1111111111,0,0.5,0.125,0.1,0.4331408263,0.4332712601,0.1726199414,0.4842105263,0.4424773185,0.4086021505,0.1759012016,0.9493670886,0.6573917251,0.5634898583,0.7073170732,0.2351664255,0.2223371251,0.3262074426,0,1,0,0.9273976209,0.9720207682,0.7905547824,0.3544002626,0.7124125872,0.0689466239,0.0781231944
DB01163,0.0628366934,0.0136986301,0.052173913,0.0517686256,0.0198675497,0.6704545455,0.1866666667,0.3375,0.3720930233,0,0.1875,0,0,0.5,0.125,0,0.4526876944,0.4525139665,0.141543903,0.4947368421,0.3137600806,0.3602150538,0.1602692479,0.7007233273,0.666102105,0.6348985829,0.7037037037,0.4602026049,0.221302999,0.7537608868,0,0.09,0,0.9428867536,0.9773457593,0.8325226994,0.3909968741,0.7517702681,0.0645398979,0.0733361925
CID130313,0.0421003147,0.0136986301,0.052173913,0.0526199623,0.0066225166,0.5,0.0933333333,0.5,0.5465116279,0,0.125,0,0,0.5,0.125,0,0.3518436251,0.3519553073,0.0841049511,0.4105263158,0.3910030242,0.4569892473,0.0807187361,0.9683544304,0.597144931,0.5232008891,0.8220415537,0.1953690304,0.2285418821,0.2660332542,0,1,0,0.9566251582,0.9865128144,0.8011778516,0.2126815547,0.5651165241,0.0377076972,0.0411089078
DB01140,0.07137507,0.0684931507,0.0695652174,0.0831682336,0.0264900662,0.625,0.16,0.4,0.4186046512,0,0.1875,0.1111111111,0,0.5,0,0.2,0.3958240782,0.3960273122,0.1638944038,0.5368421053,0.5110887097,0.435483871,0.1722296395,0.8896925859,0.598838616,0.5407057516,0.8265582656,0.4146164978,0.2457773182,0.6797307997,0,0.84,0,0.9315979594,0.9747264616,0.809203657,0.3098035674,0.660158272,0.064314539,0.0763292135
CID71339,0.0686781486,0.0273972603,0.0695652174,0.0656054738,0.0264900662,0.6136363636,0.2266666667,0.4125,0.4418604651,0,0.25,0.1111111111,0,0.5,0.375,0,0.4757126787,0.4757311757,0.1911995879,0.4237723495,0.3083341598,0.3033679323,0.1979826771,0.6922401404,0.5497217518,0.5884968047,0.6271744457,0.5788788402,0.2847294037,0.242280285,0,1,0,0.9352123586,0.975406407,0.8755213663,0.3307868241,0.50145308,0.0652384359,0.0747909138
DB01241,0.0459443836,0.0136986301,0.0260869565,0.0244522805,0.0397350993,0.8409090909,0,0.2125,0.1976744186,0,0.0625,0.1111111111,0,0,0,0.1,0.5468680586,0.5468653011,0.133580251,0.3052631579,0.1801285282,0.1397849462,0.1302848242,0.7884267631,0.7222356642,0.6974159489,0.5727190605,0.3748191027,0.3019648397,0,0,1,0,0.9564664728,0.9848789624,0.7910763537,0.3531504977,0.7472558787,0.0560145973,0.0592932631
